price,meters,distance,exactyears,room,region
146253.9922,146.8828803,4.363135612,1,2,3
146262.6783,146.8876111,4.362802151,1,2,3
146277.0344,146.9164579,4.362110409,2,2,3
146296.1862,146.9213484,4.361942417,3,2,3
146297.0948,146.9335223,4.361685159,0,2,3
146304.9528,146.9369479,4.361586971,4,2,3
146311.089,146.9524789,4.36138279,5,2,3
146325.4724,146.9541227,4.361299427,1,2,3
146327.0631,146.961431,4.360981838,4,2,3
146334.4254,146.9644164,4.359866926,7,2,3
146335.12,146.9786021,4.3598497,4,2,3
146335.7872,146.9895308,4.35894825,3,2,3
146350.0603,146.991611,4.358594445,5,2,3
146357.4311,146.9954856,4.358395581,4,2,3
146361.856,147.0034291,4.357360895,2,2,3
146362.0086,147.010604,4.357114698,5,2,3
146367.6437,147.0128025,4.356788896,3,2,3
146382.0589,147.0589805,4.356708787,1,2,3
146401.5869,147.0596981,4.356656777,1,2,3
146404.6163,147.0702075,4.356403178,4,2,3
146405.0936,147.0796418,4.355273927,2,2,3
146405.7161,147.1138868,4.354942282,6,2,3
146411.0409,147.1226837,4.354776467,2,2,3
146412.0821,147.1308778,4.353851953,4,2,3
146420.7837,147.1539752,4.353066056,4,2,3
146428.2092,147.1625804,4.353048071,1,2,3
146437.3634,147.1727373,4.352909721,2,2,3
146443.2838,147.1952725,4.352528751,2,2,3
146443.3033,147.2194397,4.352454475,8,2,3
146446.9546,147.2357711,4.351982027,3,2,3
146447.4631,147.2596381,4.351744812,3,2,3
146457.6341,147.2600667,4.351657419,2,2,3
146464.2426,147.2651072,4.351552633,2,2,3
146464.6524,147.267052,4.351281582,1,2,3
146465.5745,147.2886786,4.350693307,3,2,3
146466.1375,147.2970255,4.350509694,7,2,3
146468.0814,147.3219844,4.349171563,3,2,3
146473.8907,147.3254139,4.349070131,3,2,3
146475.8211,147.3289062,4.348694202,1,2,3
146477.0612,147.3330185,4.347854621,1,2,3
146482.8036,147.3383962,4.34700116,5,2,3
146491.8356,147.364734,4.346108169,3,2,3
146493.5719,147.3806329,4.345907504,1,2,3
146497.2513,147.420295,4.344769415,0,2,3
146505.0169,147.4532676,4.344115606,2,2,3
146507.6389,147.456355,4.344105345,2,2,3
146510.2677,147.457088,4.343048587,2,2,3
146523.8234,147.4667467,4.342789408,4,2,3
146527.2786,147.4755007,4.342018028,2,2,3
146555.565,147.4822015,4.341984013,3,2,3
146564.6272,147.4868118,4.341582883,3,2,3
146571.346,147.49257,4.341073513,2,2,3
146573.411,147.5001845,4.340978051,4,2,3
146581.4325,147.5115133,4.340870162,1,2,3
146587.2007,147.5276927,4.34022776,6,2,3
146587.8547,147.566691,4.339652588,6,2,3
146594.8933,147.5722554,4.339260091,2,2,3
146600.3974,147.5728444,4.338662912,1,2,3
146606.2008,147.5828544,4.338101234,1,2,3
146613.6938,147.6021926,4.338057123,2,2,3
146618.1262,147.6035327,4.33533288,8,2,3
146620.093,147.6114249,4.335105659,1,2,3
146633.0602,147.6172438,4.335025419,2,2,3
146633.9477,147.6312133,4.334089736,2,2,3
146634.7173,147.6730458,4.333956328,6,2,3
146654.005,147.6753143,4.333356645,1,2,3
146658.8607,147.6885009,4.332903021,2,2,3
146665.8614,147.7004675,4.332214363,2,2,3
146677.0066,147.7036366,4.331760919,4,2,3
146680.148,147.7166459,4.331747414,4,2,3
146692.3526,147.7196909,4.33132243,4,2,3
146696.1782,147.7205516,4.331160178,2,2,3
146698.0743,147.7220781,4.330961104,6,2,3
146704.7833,147.7320593,4.330605501,6,2,3
146705.4644,147.7830354,4.330556604,4,2,3
146709.0098,147.7930092,4.330285316,5,2,3
146714.724,147.7972572,4.328569826,1,2,3
146735.4557,147.8453994,4.328413434,6,2,3
146737.4651,147.8459768,4.327274808,2,2,3
146747.8553,147.8559056,4.326698307,1,2,3
146765.7627,147.8568089,4.32620705,3,2,3
146768.0337,147.8595644,4.326131638,6,2,3
146783.7883,147.8966195,4.325947591,1,2,3
146801.8192,147.9099721,4.324619056,4,2,3
146806.5021,147.9128225,4.324466117,1,2,3
146833.5074,147.9220808,4.323427473,4,2,3
146837.2434,147.9277375,4.323243165,3,2,3
146855.4675,147.9314762,4.323200851,3,2,3
146858.514,147.9372779,4.321976633,6,2,3
146860.2713,147.9514548,4.321890936,4,2,3
146862.2453,147.9688036,4.321519436,6,2,3
146862.9466,147.9738982,4.32006076,5,2,3
146863.3424,147.9960511,4.319668232,2,2,3
146868.4739,148.0156325,4.319014042,4,2,3
146870.1843,148.0517823,4.318495832,2,2,3
146901.3224,148.071075,4.318076241,5,2,3
146907.1593,148.0966244,4.317586293,4,2,3
146914.1272,148.1205102,4.316324444,2,2,3
146917.6694,148.153092,4.316200425,2,2,3
146922.7932,148.198628,4.316135774,1,2,3
146924.1291,148.2043529,4.315256988,4,2,3
146940.4702,148.2345745,4.314477253,2,2,3
146941.6999,148.2385527,4.314470674,0,2,3
146957.1207,148.2411569,4.314239616,3,2,3
146958.3705,148.249837,4.314128776,0,2,3
146961.4769,148.2502027,4.313729369,5,2,3
146969.5896,148.2619657,4.31277354,4,2,3
146978.3282,148.2646178,4.31155019,2,2,3
146979.7424,148.2688977,4.310349094,2,2,3
146982.7942,148.300612,4.309731426,2,2,3
146992.0303,148.3022755,4.30928245,4,2,3
147002.7533,148.348713,4.30832204,1,2,3
147003.6423,148.3765148,4.307386878,3,2,3
147026.1052,148.3800436,4.307211588,3,2,3
147037.3908,148.3932976,4.30649393,5,2,3
147040.9158,148.4124979,4.306260561,2,2,3
147041.526,148.4472067,4.305520449,2,2,3
147042.5212,148.4519447,4.305282501,2,2,3
147050.9986,148.4913846,4.305211093,3,2,3
147057.5558,148.4999643,4.304831285,1,2,3
147067.2888,148.5206952,4.304248976,3,2,3
147078.3609,148.5276598,4.30339673,2,2,3
147079.6434,148.5278037,4.302971968,3,2,3
147083.6529,148.5288532,4.302814524,3,2,3
147086.8524,148.5307023,4.302616577,5,2,3
147093.9868,148.5357435,4.301913974,3,2,3
147096.3103,148.5362232,4.301719975,3,2,3
147103.9499,148.5504113,4.301590675,0,2,3
147104.7173,148.5611652,4.301350368,2,2,3
147108.9878,148.5946066,4.300713216,4,2,3
147110.686,148.6230432,4.300293185,4,2,3
147116.3369,148.6525214,4.30005141,3,2,3
147116.9006,148.6628409,4.29966972,5,2,3
147122.8275,148.6712008,4.299648367,2,2,3
147124.8704,148.730073,4.299647464,2,2,3
147138.6199,148.7374403,4.299437636,1,2,3
147146.0816,148.7575939,4.299273937,5,2,3
147149.8205,148.7712683,4.299223948,3,2,3
147154.497,148.7887714,4.299054829,4,2,3
147154.7799,148.8383833,4.298910771,4,2,3
147155.7238,148.8780821,4.298855763,3,2,3
147160.9366,148.8889281,4.298818006,3,2,3
147163.9545,148.8915959,4.298584126,1,2,3
147170.2218,148.9199327,4.29825369,10,2,3
147175.1621,148.9561556,4.296973643,2,2,3
147187.4087,148.9719431,4.296421365,4,2,3
147200.9459,148.9954198,4.296390767,3,2,3
147202.4863,149.0005119,4.296019988,5,2,3
147204.8056,149.0102688,4.295841905,2,2,3
147225.161,149.0214761,4.295757626,1,2,3
147231.1205,149.0244714,4.295522689,2,2,3
147236.3169,149.0325008,4.295378275,9,2,3
147246.5816,149.0610262,4.29389886,4,2,3
147248.1046,149.0645825,4.293758706,4,2,3
147264.9663,149.0870803,4.293166538,1,2,3
147265.56,149.0975768,4.292552339,2,2,3
147275.1052,149.1487268,4.29246868,2,2,3
147282.9374,149.1561542,4.292306351,3,2,3
147298.8478,149.160578,4.291914062,4,2,3
147299.1858,149.1862743,4.291851525,2,2,3
147305.4152,149.2302188,4.291801823,2,2,3
147311.2315,149.2320988,4.290957434,5,2,3
147311.3195,149.2374087,4.290861362,3,2,3
147315.7727,149.2404465,4.290623597,1,2,3
147316.8357,149.2558808,4.290273793,3,2,3
147330.4723,149.2690224,4.289682613,3,2,3
147331.0835,149.2847646,4.289551737,2,2,3
147334.2069,149.2946803,4.288497236,0,2,3
147340.314,149.2968081,4.287168277,5,2,3
147342.2159,149.3309115,4.286291646,4,2,3
147344.1889,149.3450073,4.286267991,4,2,3
147365.484,149.3527302,4.285468446,3,2,3
147369.0198,149.3691258,4.28530255,6,2,3
147370.4794,149.388511,4.284329833,1,2,3
147377.4499,149.4093254,4.284180423,5,2,3
147391.3994,149.4095381,4.284061577,6,2,3
147401.1183,149.4215394,4.28392987,2,2,3
147403.7417,149.4231763,4.283925588,4,2,3
147408.0853,149.4400312,4.283347404,2,2,3
147411.2209,149.4437505,4.28325365,3,2,3
147413.6303,149.4470773,4.283226496,1,2,3
147416.4573,149.4533919,4.281657884,2,2,3
147428.605,149.4795617,4.281637268,2,2,3
147441.2094,149.4830539,4.280292948,5,2,3
147446.9727,149.4902559,4.279659242,1,2,3
147451.6077,149.5003019,4.279294482,0,2,3
147451.6673,149.502434,4.278727843,2,2,3
147472.2331,149.5236184,4.278689213,2,2,3
147477.4544,149.5377785,4.277630499,7,2,3
147478.0496,149.5643061,4.277560605,5,2,3
147478.3802,149.6431859,4.276811072,5,2,3
147483.155,149.6464111,4.27676458,4,2,3
147485.7183,149.664978,4.276164653,5,2,3
147503.4761,149.6769685,4.275652879,3,2,3
147524.9134,149.6952492,4.2752381,3,2,3
147533.9321,149.7119643,4.27520923,3,2,3
147534.9889,149.7162585,4.273554347,3,2,3
147535.8411,149.7164884,4.272872174,1,2,3
147539.5215,149.7203044,4.272774993,3,2,3
147572.3613,149.7268163,4.27273437,3,2,3
147575.2006,149.7341581,4.272700556,1,2,3
147576.3673,149.7369026,4.272699037,3,2,3
147580.0057,149.7566558,4.272520406,4,2,3
147585.3106,149.7757631,4.272145397,0,2,3
147591.3893,149.7937006,4.27168256,3,2,3
147599.5185,149.8088023,4.271286759,4,2,3
147599.6877,149.8488837,4.271216329,1,2,3
147611.2251,149.8536186,4.271180513,2,2,3
147612.5835,149.8646353,4.271138927,2,2,3
147620.5683,149.8843644,4.270171425,7,2,3
147624.8642,149.8917435,4.269755367,5,2,3
147629.2923,149.9094474,4.26962948,2,2,3
147636.2968,149.9114305,4.268232465,6,2,3
147666.2152,149.9301021,4.267857818,5,2,3
147669.2044,149.9322917,4.267123876,1,2,3
147679.8629,149.9333525,4.266982547,2,2,3
147703.8453,149.9492634,4.266878459,6,2,3
147719.8343,149.9516887,4.266686865,5,2,3
147719.8907,149.9566376,4.265644525,4,2,3
147720.7511,149.9749154,4.265587534,2,2,3
147725.1935,149.9778644,4.265291053,5,2,3
147726.9514,149.9875948,4.264476344,4,2,3
147729.2448,149.9894877,4.263526966,5,2,3
147729.8147,149.9922798,4.262964774,2,2,3
147736.3386,149.9957816,4.261891364,5,2,3
147736.9528,150.0189632,4.261306837,2,2,3
147747.8474,150.0195412,4.260763336,3,2,3
147752.2133,150.0198957,4.259943275,1,2,3
147756.5514,150.0491073,4.259555957,3,2,3
147777.4225,150.0779106,4.259530781,3,2,3
147783.1242,150.083762,4.259006238,2,2,3
147783.5544,150.094488,4.258604454,1,2,3
147791.1637,150.1123985,4.258155835,2,2,3
147794.1854,150.1182999,4.257813295,3,2,3
147794.7114,150.137855,4.256332658,0,2,3
147796.9709,150.1424428,4.256098728,6,2,3
147801.0923,150.1601728,4.256058463,5,2,3
147811.7625,150.1688408,4.255224546,5,2,3
147824.7668,150.2016706,4.254774244,1,2,3
147837.589,150.2100552,4.254439603,3,2,3
147859.1499,150.2224864,4.253919654,3,2,3
147862.9586,150.2331941,4.252673764,5,2,3
147863.5658,150.2417724,4.252625006,1,2,3
147875.1434,150.2456317,4.25245553,1,2,3
147883.5206,150.3070368,4.251882717,4,2,3
147892.8918,150.314576,4.251255673,2,2,3
147898.7132,150.3328513,4.251144104,4,2,3
147913.4358,150.3513021,4.250772231,6,2,3
147917.2201,150.3555741,4.250508676,5,2,3
147923.9245,150.3609817,4.25035751,4,2,3
147928.8741,150.4129253,4.249750026,4,2,3
147942.1806,150.4304001,4.249580063,2,2,3
147955.2149,150.4705089,4.249012504,3,2,3
147964.7392,150.4839272,4.24801687,1,2,3
147967.9839,150.4945959,4.247543825,6,2,3
147984.7148,150.5045829,4.247538029,6,2,3
147988.4599,150.5207005,4.246881403,4,2,3
147990.7093,150.5366536,4.2466608,3,2,3
147997.082,150.5438508,4.246152991,4,2,3
148000.8029,150.5499906,4.245399891,1,2,3
148003.2526,150.5981697,4.244733893,3,2,3
148006.4447,150.6218972,4.244283069,2,2,3
148010.6113,150.6220197,4.244210345,3,2,3
148010.8144,150.6251756,4.244023712,4,2,3
148020.3297,150.6306597,4.243838469,3,2,3
148022.1987,150.6349652,4.243657398,5,2,3
148023.0309,150.6788241,4.243553014,1,2,3
148025.0518,150.6965237,4.242478503,3,2,3
148030.2026,150.7069349,4.24239203,6,2,3
148036.6915,150.7166397,4.242343824,1,2,3
148042.7885,150.7309943,4.241756024,2,2,3
148057.401,150.7464433,4.241524863,5,2,3
148084.5947,150.7467212,4.241327735,2,2,3
148086.3342,150.7509253,4.241075817,3,2,3
148094.8575,150.7664208,4.240957162,0,2,3
148099.7222,150.7782538,4.240743682,4,2,3
148103.8044,150.8195443,4.240111851,4,2,3
148109.3275,150.8236428,4.239952089,5,2,3
148115.42,150.8251433,4.239346951,1,2,3
148121.9247,150.838548,4.239047099,2,2,3
148127.3767,150.8785101,4.238826881,3,2,3
148131.6736,150.9172999,4.238492162,2,2,3
148136.7604,150.9202836,4.238483718,3,2,3
148141.2312,150.9321824,4.237406789,2,2,3
148144.1442,150.969805,4.236832693,3,2,3
148146.1533,150.9723824,4.23669098,3,2,3
148149.8624,150.9882129,4.236449316,3,2,3
148151.0131,151.0351952,4.235774121,2,2,3
148158.0575,151.0409064,4.235630331,6,2,3
148166.2292,151.0514423,4.235513278,2,2,3
148170.7586,151.108626,4.23515341,0,2,3
148174.1452,151.1179817,4.234868913,3,2,3
148190.8642,151.1346642,4.234552913,7,2,3
148193.0149,151.1369648,4.23445097,3,2,3
148201.4363,151.1439724,4.233976838,1,2,3
148214.9482,151.1686348,4.233937669,5,2,3
148245.3694,151.1778734,4.233794693,3,2,3
148246.9266,151.2019676,4.233612152,5,2,3
148251.8976,151.2044384,4.233313094,3,2,3
148252.7149,151.2188889,4.233234402,1,2,3
148255.4354,151.2358,4.233057028,2,2,3
148257.2091,151.2719128,4.232810507,7,2,3
148267.6216,151.2734586,4.23275717,4,2,3
148283.3967,151.295423,4.232360239,7,2,3
148290.7121,151.308424,4.231944993,5,2,3
148299.1409,151.3103087,4.231869528,8,2,3
148302.7913,151.3121971,4.230837141,2,2,3
148308.1803,151.319419,4.230492574,3,2,3
148308.6975,151.3253368,4.229720631,5,2,3
148309.7429,151.3498331,4.228234339,2,2,3
148313.635,151.3558851,4.22755358,3,2,3
148315.5674,151.3582067,4.227001182,2,2,3
148315.86,151.3678574,4.226748467,5,2,3
148331.9082,151.3693545,4.225122172,5,2,3
148333.6942,151.3892004,4.22442989,2,2,3
148336.0695,151.3924264,4.224225815,3,2,3
148338.3277,151.406744,4.224060627,3,2,3
148340.3627,151.4136889,4.222833286,0,2,3
148345.2546,151.4547635,4.221570988,6,2,3
148353.5252,151.5002204,4.221530385,5,2,3
148354.3402,151.5032989,4.221271418,2,2,3
148357.3953,151.5190214,4.221068409,3,2,3
148357.9644,151.5461617,4.220820453,3,2,3
148368.8057,151.5547648,4.220618078,1,2,3
148375.2773,151.5580354,4.22003064,3,2,3
148375.6094,151.5605774,4.219926524,1,2,3
148392.2965,151.5619058,4.219338194,1,2,3
148404.077,151.5724947,4.218989141,4,2,3
148406.8908,151.5782962,4.218523568,4,2,3
148414.9957,151.582789,4.218145223,3,2,3
148421.2803,151.5862344,4.217352928,5,2,3
148422.4156,151.6091187,4.217037859,4,2,3
148427.9699,151.6118483,4.217033172,4,2,3
148451.9385,151.6119292,4.216206337,4,2,3
148456.0805,151.6191786,4.216065007,1,2,3
148463.8378,151.6194089,4.215091989,3,2,3
148474.6458,151.6299768,4.214747541,2,2,3
148475.3097,151.6441689,4.214602286,4,2,3
148482.9491,151.6465108,4.214280397,4,2,3
148489.5511,151.656545,4.213550281,3,2,3
148490.0819,151.6689091,4.213364704,3,2,3
148495.3974,151.6760994,4.213357284,2,2,3
148498.0432,151.6820025,4.212227837,0,2,3
148505.0528,151.6995859,4.212002105,4,2,3
148508.3661,151.6999188,4.211277032,2,2,3
148511.3873,151.7142155,4.211074044,5,2,3
148513.3404,151.7308013,4.211012226,2,2,3
148514.9373,151.7488019,4.210847901,3,2,3
148530.3844,151.7845596,4.210084741,2,2,3
148533.066,151.7858348,4.209792313,4,2,3
148534.7876,151.8017433,4.209215091,3,2,3
148537.998,151.8022059,4.208530746,4,2,3
148538.9287,151.8472061,4.206992301,5,2,3
148543.9201,151.874886,4.206635625,5,2,3
148552.5658,151.8812156,4.206543196,2,2,3
148553.5662,151.8832966,4.206455341,3,2,3
148556.224,151.8955653,4.20482799,5,2,3
148558.5224,151.9147127,4.204402685,1,2,3
148558.6254,151.9213599,4.204212927,4,2,3
148559.715,151.9423506,4.203791561,3,2,3
148574.77,151.9437057,4.203555243,4,2,3
148581.8252,151.9488738,4.202478887,2,2,3
148582.2457,151.9515282,4.202452195,4,2,3
148592.8511,151.9566861,4.201898349,2,2,3
148594.1034,151.9574975,4.201199164,4,2,3
148599.6364,151.9594348,4.200901327,8,2,3
148607.5005,151.9662575,4.200785975,3,2,3
148611.125,151.9755867,4.200196588,4,2,3
148613.0733,151.9987597,4.200102251,3,2,3
148644.9459,152.0100015,4.199533926,2,2,3
148654.295,152.0270667,4.199383877,1,2,3
148680.6708,152.0338762,4.198633432,3,2,3
148687.6335,152.0451114,4.198348873,0,2,3
148688.6147,152.0510078,4.198167944,3,2,3
148695.6501,152.077509,4.19743712,2,2,3
148710.3105,152.0977026,4.196517362,2,2,3
148710.9516,152.0997546,4.196284672,4,2,3
148730.4458,152.1136129,4.196073129,1,2,3
148730.5863,152.1268221,4.193664482,4,2,3
148732.8883,152.1550067,4.193311275,6,2,3
148734.2627,152.1587386,4.192094505,6,2,3
148750.4267,152.1611936,4.1920376,2,2,3
148750.5228,152.1642985,4.191818314,4,2,3
148767.2239,152.1714857,4.190786047,5,2,3
148780.8736,152.1778534,4.190477394,5,2,3
148795.6036,152.1968189,4.188891765,2,2,3
148797.7371,152.1987244,4.188584772,5,2,3
148817.4351,152.2148865,4.187575409,1,2,3
148822.7741,152.2369651,4.187466166,5,2,3
148823.5,152.2507277,4.187001693,1,2,3
148840.8225,152.2702672,4.186664223,5,2,3
148848.7336,152.2986172,4.183677895,3,2,3
148851.1323,152.3004176,4.183461196,3,2,3
148861.381,152.3013972,4.18329435,3,2,3
148866.2879,152.3112379,4.183213337,4,2,3
148871.1911,152.3432926,4.182866908,1,2,3
148878.034,152.3456205,4.18102107,2,2,3
148894.8002,152.3523296,4.180601402,2,2,3
148904.5122,152.355681,4.180257895,1,2,3
148914.59,152.3699897,4.178965905,5,2,3
148917.3117,152.3924859,4.177963568,3,2,3
148919.2231,152.394211,4.177754944,4,2,3
148924.8917,152.3960634,4.176156132,4,2,3
148930.5573,152.4689432,4.174915504,1,2,3
148934.063,152.4791538,4.174801585,3,2,3
148943.466,152.4999006,4.173196643,1,2,3
148945.2148,152.5111573,4.172844648,3,2,3
148947.762,152.5212252,4.172476593,4,2,3
148948.0176,152.5274536,4.172332812,6,2,3
148955.2028,152.5309223,4.170501659,3,2,3
148974.4895,152.5960972,4.169898099,2,2,3
148987.1802,152.5963744,4.168659723,5,2,3
149004.7203,152.6038195,4.167293235,5,2,3
149005.1027,152.632516,4.167204654,3,2,3
149007.6113,152.6476207,4.167072716,6,2,3
149009.5752,152.6681977,4.166990584,2,2,3
149017.7101,152.6700778,4.166341913,2,2,3
149017.7377,152.6875622,4.166077798,5,2,3
149040.5446,152.7111071,4.165878827,2,2,3
149045.4269,152.7244781,4.165380618,1,2,3
149047.9721,152.728229,4.165285111,3,2,3
149051.072,152.7295803,4.164995555,2,2,3
149055.5589,152.7495979,4.164884963,3,2,3
149061.7959,152.757225,4.164446817,0,2,3
149069.0022,152.7576998,4.163992954,3,2,3
149077.2698,152.7762846,4.163857392,9,2,3
149090.0547,152.8101262,4.16282501,1,2,3
149100.6555,152.8159601,4.161935483,2,2,3
149103.1807,152.8354405,4.159963433,4,2,3
149103.3059,152.8376542,4.159552812,4,2,3
149105.861,152.8750402,4.158484686,2,2,3
149109.056,152.8840327,4.158028692,3,2,3
149115.8754,152.9014221,4.157729986,4,2,3
149122.7096,152.9361341,4.157239691,6,2,3
149122.7464,152.9386296,4.156973499,5,2,3
149127.0207,152.9542618,4.156864267,4,2,3
149146.9967,152.9720147,4.156760156,4,2,3
149149.9429,152.9801143,4.156643629,1,2,3
149171.2273,152.9808386,4.156136449,2,2,3
149171.9407,152.9924352,4.155561734,2,2,3
149174.5079,153.0000713,4.155532104,0,2,3
149180.9017,153.018682,4.155090929,1,2,3
149186.6072,153.0229353,4.15382787,2,2,3
149196.4834,153.05195,4.153582286,1,2,3
149199.2555,153.0521887,4.153391607,4,2,3
149203.4878,153.0900628,4.153202841,3,2,3
149211.4007,153.1104048,4.152940625,4,2,3
149222.2478,153.1217019,4.151875207,6,2,3
149230.0413,153.1415089,4.151258971,2,2,3
149236.0478,153.1419492,4.150731733,2,2,3
149236.6417,153.144765,4.149752324,6,2,3
149252.7313,153.1548511,4.149310531,3,2,3
149271.0122,153.1584536,4.149192638,6,2,3
149275.6504,153.1780743,4.148647954,2,2,3
149277.5642,153.1828296,4.148560345,1,2,3
149278.8656,153.198923,4.148394286,2,2,3
149287.7012,153.1990042,4.148368341,3,2,3
149291.4365,153.2023163,4.148147679,4,2,3
149300.7367,153.2055807,4.147901919,2,2,3
149307.8177,153.2099928,4.147787422,2,2,3
149308.6251,153.2255437,4.146966349,5,2,3
149311.2094,153.2297565,4.146908272,1,2,3
149312.237,153.2343936,4.146690979,4,2,3
149318.3651,153.2479556,4.146667797,3,2,3
149321.4633,153.2853982,4.146647926,2,2,3
149324.8295,153.3001757,4.146375447,1,2,3
149330.9964,153.3052245,4.146121342,2,2,3
149331.1993,153.3133122,4.145842559,1,2,3
149335.6386,153.3305938,4.145412946,3,2,3
149338.9522,153.3593283,4.145086588,5,2,3
149341.0866,153.3633363,4.144950063,6,2,3
149346.0036,153.4035622,4.144820145,4,2,3
149352.5308,153.4101454,4.144778565,6,2,3
149364.5981,153.4339091,4.144638889,5,2,3
149367.4338,153.437805,4.144245775,4,2,3
149370.0846,153.4520316,4.143868141,0,2,3
149373.9175,153.4847722,4.143513994,3,2,3
149375.3336,153.4856646,4.142993689,3,2,3
149378.0606,153.5090545,4.141161015,1,2,3
149385.5466,153.5209107,4.140998692,5,2,3
149388.5616,153.5438586,4.140947496,1,2,3
149395.1794,153.5622077,4.140435776,4,2,3
149401.0968,153.5650194,4.139188129,1,2,3
149412.6192,153.5657291,4.139104961,1,2,3
149415.2953,153.5668421,4.138202535,5,2,3
149421.6336,153.5757037,4.137965231,3,2,3
149424.1432,153.5795307,4.137070387,2,2,3
149433.405,153.5905751,4.136070183,4,2,3
149433.8432,153.6327611,4.134428143,1,2,3
149451.6557,153.63651,4.134285491,1,2,3
149454.1009,153.6452705,4.134145719,4,2,3
149488.2942,153.6463759,4.134063374,4,2,3
149490.4372,153.6464026,4.133916712,4,2,3
149491.1821,153.6837303,4.133504058,6,2,3
149494.4958,153.6896096,4.133491458,4,2,3
149496.9866,153.7110476,4.133450362,4,2,3
149506.6946,153.7112428,4.133151703,3,2,3
149508.9742,153.7145961,4.130765776,4,2,3
149509.9058,153.7180254,4.130745056,5,2,3
149521.9292,153.7316176,4.130497223,3,2,3
149522.9147,153.7915411,4.130219217,3,2,3
149523.7038,153.8103466,4.129637771,0,2,3
149528.2908,153.8375453,4.128689691,1,2,3
149528.4797,153.852127,4.128568318,3,2,3
149540.0652,153.9462097,4.128439617,0,2,3
149565.4539,153.9501417,4.127623419,1,2,3
149568.9464,153.960671,4.126787246,3,2,3
149569.3792,154.0029947,4.126695058,2,2,3
149573.2131,154.0266418,4.125437732,5,2,3
149573.8601,154.0372152,4.124644908,1,2,3
149582.6728,154.0408269,4.124434191,6,2,3
149592.6376,154.0512612,4.123255613,2,2,3
149593.9413,154.0597104,4.122152068,5,2,3
149595.6448,154.0642726,4.121468226,2,2,3
149605.0715,154.0735061,4.121349683,5,2,3
149606.0474,154.0798193,4.120485354,2,2,3
149613.2973,154.0921705,4.120394078,4,2,3
149613.5871,154.1185623,4.119534622,3,2,3
149622.262,154.119548,4.119046942,2,2,3
149635.0975,154.1318341,4.118934326,8,2,3
149638.9754,154.1697578,4.118179961,1,2,3
149651.9494,154.1706223,4.118174147,4,2,3
149652.9487,154.2016778,4.118065364,2,2,3
149654.612,154.2152937,4.116754029,5,2,3
149663.298,154.2285209,4.1164962,3,2,3
149675.5019,154.2527589,4.116324531,4,2,3
149678.2586,154.2558087,4.116178882,2,2,3
149678.3102,154.2863065,4.11603321,1,2,3
149681.2561,154.2949172,4.115640689,2,2,3
149693.6185,154.3045953,4.114961417,3,2,3
149693.9821,154.3326341,4.114949658,2,2,3
149697.5853,154.3366027,4.114815872,3,2,3
149722.5501,154.3624777,4.113831376,3,2,3
149735.3575,154.3762756,4.113739084,3,2,3
149739.2197,154.4178433,4.112572651,5,2,3
149740.8358,154.4239917,4.112468456,6,2,3
149741.9772,154.4285859,4.111640987,7,2,3
149746.2291,154.4485266,4.111190712,5,2,3
149759.3101,154.4489024,4.111012366,5,2,3
149761.461,154.458119,4.110623336,5,2,3
149777.7025,154.4736595,4.110318147,2,2,3
149777.9582,154.4770296,4.109941315,4,2,3
149787.861,154.4946133,4.109170919,2,2,3
149788.6875,154.5029389,4.10894932,2,2,3
149791.7634,154.556369,4.107873626,2,2,3
149793.7559,154.5641427,4.107498925,3,2,3
149802.3917,154.5800776,4.107036132,1,2,3
149804.2448,154.6322118,4.106875111,3,2,3
149805.2977,154.6494205,4.106232279,3,2,3
149808.9719,154.6784632,4.105511743,2,2,3
149810.151,154.6873365,4.105471016,1,2,3
149816.246,154.6967191,4.10499814,1,2,3
149828.9224,154.73556,4.104939826,4,2,3
149857.7403,154.7416178,4.104418824,2,2,3
149860.5653,154.7865855,4.104163685,2,2,3
149863.7187,154.8075133,4.103161107,2,2,3
149867.0758,154.8445557,4.10253088,3,2,3
149875.5327,154.8869348,4.101434019,1,2,3
149882.1748,154.8926363,4.10127283,3,2,3
149883.0676,154.9243979,4.097646187,2,2,3
149886.2529,154.93037,4.097470704,2,2,3
149889.4414,154.9464665,4.09743537,3,2,3
149907.0478,154.9724767,4.097416457,6,2,3
149907.6285,154.9743838,4.097017243,4,2,3
149914.8613,154.9896174,4.096933411,4,2,3
149917.5627,155.0017226,4.09647323,1,2,3
149931.9091,155.0211466,4.0963786,8,2,3
149941.7351,155.0262168,4.096012628,1,2,3
149949.9934,155.0268666,4.095997866,3,2,3
149952.5792,155.0518797,4.094323489,5,2,3
149969.7935,155.059215,4.09408364,3,2,3
149986.8364,155.1333189,4.093783268,3,2,3
149990.2483,155.1384783,4.093485055,2,2,3
150013.4997,155.1500538,4.093294482,4,2,3
150019.7299,155.155877,4.092949467,2,2,3
150023.3206,155.187119,4.092895436,3,2,3
150037.6958,155.2003175,4.092863527,4,2,3
150044.9302,155.2032582,4.092629544,3,2,3
150053.9667,155.2145009,4.09257281,2,2,3
150058.0383,155.2171366,4.092255811,4,2,3
150058.2503,155.2231725,4.091995031,6,2,3
150059.4561,155.2232734,4.091493236,0,3,3
150068.5373,155.2271924,4.090070998,3,3,3
150079.6104,155.2352768,4.089954812,0,3,3
150082.7218,155.2364164,4.089647996,5,3,3
150084.0256,155.2410823,4.087957454,1,3,3
150094.3567,155.2803052,4.08773397,1,3,3
